tar_file	member_name	normalized_image_id	size_bytes	typeflag	offset
crispr_screen_20240615_chunk_ab.tar	107372666686255962882851303748367224204.npz	107372666686255962882851303748367224204	56260	0	8851968
crispr_screen_20240615_chunk_ab.tar	107372710162117777639315102840522592480.npz	107372710162117777639315102840522592480	146637	0	8908800
crispr_screen_20240615_chunk_ab.tar	107372721361698452676368568607617143463.npz	107372721361698452676368568607617143463	73100	0	9056256
crispr_screen_20240615_chunk_ab.tar	107372735533706121887571046722468978033.npz	107372735533706121887571046722468978033	82504	0	9129984
crispr_screen_20240615_chunk_ab.tar	107372788840176757731471204836842912177.npz	107372788840176757731471204836842912177	124738	0	9213440
crispr_screen_20240615_chunk_ab.tar	107372799005510496952487437866657896743.npz	107372799005510496952487437866657896743	197870	0	9338880
crispr_screen_20240615_chunk_ab.tar	107372893292233164652940078814665185071.npz	107372893292233164652940078814665185071	128462	0	9537536
crispr_screen_20240615_chunk_ab.tar	107372900630076810145058606784552522184.npz	107372900630076810145058606784552522184	135839	0	9666560
crispr_screen_20240615_chunk_ab.tar	107372951483523248534221065051206344364.npz	107372951483523248534221065051206344364	48023	0	9803264
crispr_screen_20240615_chunk_ab.tar	107373007254554717139715833323613795851.npz	107373007254554717139715833323613795851	95153	0	9851904
crispr_screen_20240615_chunk_ab.tar	10737302893805332283990963503022873277.npz	10737302893805332283990963503022873277	124745	0	9947648
crispr_screen_20240615_chunk_ab.tar	107373034896128614172046141552635039763.npz	107373034896128614172046141552635039763	83450	0	10073088
crispr_screen_20240615_chunk_ab.tar	107373134971655978501486006882808291725.npz	107373134971655978501486006882808291725	37617	0	10157056
crispr_screen_20240615_chunk_ab.tar	107373185040294355746737946651842930378.npz	107373185040294355746737946651842930378	173991	0	10195456
crispr_screen_20240615_chunk_ab.tar	107373195922834274047340214708942815281.npz	107373195922834274047340214708942815281	56744	0	10370048
crispr_screen_20240615_chunk_ab.tar	107373274009080470616129141363305082884.npz	107373274009080470616129141363305082884	45910	0	10427392
crispr_screen_20240615_chunk_ab.tar	107373493730584124482192420800383230225.npz	107373493730584124482192420800383230225	156588	0	10473984
crispr_screen_20240615_chunk_ab.tar	107373507573687874523295950221727057628.npz	107373507573687874523295950221727057628	142408	0	10631168
crispr_screen_20240615_chunk_ab.tar	107373547862053564536844689194157027610.npz	107373547862053564536844689194157027610	162411	0	10774528
crispr_screen_20240615_chunk_ab.tar	107373607788780827213789441263121838178.npz	107373607788780827213789441263121838178	153114	0	10937856
crispr_screen_20240615_chunk_ab.tar	107373689264968760271386012660395999029.npz	107373689264968760271386012660395999029	125799	0	11091968
crispr_screen_20240615_chunk_ab.tar	10737384246733570932161066130689142226.npz	10737384246733570932161066130689142226	137124	0	11218432
crispr_screen_20240615_chunk_ab.tar	107373852693707178472993583683645139985.npz	107373852693707178472993583683645139985	115379	0	11356160
crispr_screen_20240615_chunk_ab.tar	107373870932839944243498195942090889418.npz	107373870932839944243498195942090889418	61405	0	11472384
crispr_screen_20240615_chunk_ab.tar	107374028659751112599007567508327910779.npz	107374028659751112599007567508327910779	188178	0	11534336
crispr_screen_20240615_chunk_ab.tar	107374045817912004580746210326431615774.npz	107374045817912004580746210326431615774	54459	0	11723264
crispr_screen_20240615_chunk_ab.tar	107374233283585911960891264073628996257.npz	107374233283585911960891264073628996257	118635	0	11778560
crispr_screen_20240615_chunk_ab.tar	107374291915826867639814603681450504007.npz	107374291915826867639814603681450504007	133083	0	11897856
crispr_screen_20240615_chunk_ab.tar	107374329272445869435064449856152935783.npz	107374329272445869435064449856152935783	101107	0	12031488
crispr_screen_20240615_chunk_ab.tar	1073743494202525212664151899089872735.npz	1073743494202525212664151899089872735	102198	0	12133376
crispr_screen_20240615_chunk_ab.tar	107374461181258017302741382170078405692.npz	107374461181258017302741382170078405692	46566	0	12236288
crispr_screen_20240615_chunk_ab.tar	107374497030179687395940489049609216765.npz	107374497030179687395940489049609216765	30625	0	12283392
crispr_screen_20240615_chunk_ab.tar	10737455211469821439498141827442847012.npz	10737455211469821439498141827442847012	49855	0	12314624
crispr_screen_20240615_chunk_ab.tar	107374624747273628259491580154170410000.npz	107374624747273628259491580154170410000	153926	0	12365312
crispr_screen_20240615_chunk_ab.tar	107374656147482522433726165487091806280.npz	107374656147482522433726165487091806280	22706	0	12519936
crispr_screen_20240615_chunk_ab.tar	107374657864064031314022427881726947439.npz	107374657864064031314022427881726947439	141016	0	12543488
crispr_screen_20240615_chunk_ab.tar	107374738860553770145730704591667956779.npz	107374738860553770145730704591667956779	72598	0	12685312
crispr_screen_20240615_chunk_ab.tar	107374803308344505628253049785740418490.npz	107374803308344505628253049785740418490	34247	0	12758528
crispr_screen_20240615_chunk_ab.tar	107375142440142061028589421555039062047.npz	107375142440142061028589421555039062047	207818	0	12793344
crispr_screen_20240615_chunk_ab.tar	107375143467039912955830511672278077307.npz	107375143467039912955830511672278077307	209819	0	13001728
crispr_screen_20240615_chunk_ab.tar	107375165089185926678838231371195972309.npz	107375165089185926678838231371195972309	71202	0	13212160
crispr_screen_20240615_chunk_ab.tar	107375214139876129547584909396088544361.npz	107375214139876129547584909396088544361	100440	0	13284352
crispr_screen_20240615_chunk_ab.tar	107375313797347275927534873801723454086.npz	107375313797347275927534873801723454086	45547	0	13385728
